PACKET_ID,PACKET_TYPE_Control_Packet,CONTROL_PACKET_TYPE_DIO,CONTROL_PACKET_TYPE_App1_CBR,CONTROL_PACKET_TYPE_DAO,SOURCE_ID,RECEIVER_ID,NW_LAYER_ARRIVAL_TIME(US),MAC_LAYER_ARRIVAL_TIME(US),PHY_LAYER_OVERHEAD(Bytes),PACKET_STATUS_Successful,PACKET_STATUS_Collided,Class Type
0,1,0,0,0,1,12,145000,145000,6,1,0,1
0,1,0,0,0,1,13,145000,145000,6,1,0,1
0,1,0,0,0,10,6,200000,200000,6,1,0,1
0,1,0,0,0,10,9,200000,200000,6,0,1,1
0,1,0,0,0,10,14,200000,200000,6,0,1,1
0,1,0,0,0,10,15,200000,200000,6,0,1,1
0,1,1,0,0,11,1,201737,201737,6,0,1,1
0,1,1,0,0,11,2,201737,201737,6,0,1,1
0,1,1,0,0,11,4,201737,201737,6,0,1,1
0,1,1,0,0,11,5,201737,201737,6,0,1,1
0,1,1,0,0,11,12,201737,201737,6,0,1,1
0,1,1,0,0,11,13,201737,201737,6,0,1,1
0,1,1,0,0,6,2,306696,306696,6,1,0,1
0,1,1,0,0,6,4,306696,306696,6,0,1,1
0,1,1,0,0,6,9,306696,306696,6,0,1,1
0,1,1,0,0,6,10,306696,306696,6,1,0,1
0,1,1,0,0,6,15,306696,306696,6,0,1,1
0,1,1,0,0,13,1,305736,305736,6,0,1,1
0,1,1,0,0,13,3,305736,305736,6,0,1,1
0,1,1,0,0,13,5,305736,305736,6,0,1,1
0,1,1,0,0,13,11,305736,305736,6,0,1,1
0,1,1,0,0,13,12,305736,305736,6,0,1,1
0,1,1,0,0,13,14,305736,305736,6,0,1,1
0,1,1,0,0,15,4,298758,298758,6,0,1,1
0,1,1,0,0,15,5,298758,298758,6,0,1,1
0,1,1,0,0,15,9,298758,298758,6,0,1,1
0,1,1,0,0,15,10,298758,298758,6,1,0,1
0,1,1,0,0,15,12,298758,298758,6,0,1,1
0,1,1,0,0,15,13,298758,298758,6,1,0,1
0,1,1,0,0,15,14,298758,298758,6,0,1,1
2,0,0,1,0,2,6,46720,46720,6,1,0,1
2,0,0,1,0,2,7,314633,314633,0,1,0,1
2,0,0,1,0,2,8,314645,314645,0,1,0,1
0,1,0,0,0,10,2,205000,205000,6,0,1,1
0,1,0,0,0,10,4,205000,205000,6,0,1,1
0,1,0,0,0,10,6,205000,205000,6,1,0,1
0,1,0,0,0,10,9,205000,205000,6,0,1,1
0,1,0,0,0,10,14,205000,205000,6,0,1,1
0,1,0,0,0,10,15,205000,205000,6,1,0,1
0,1,1,0,0,3,1,219539,219539,6,1,0,1
0,1,1,0,0,3,5,219539,219539,6,0,1,1
0,1,1,0,0,3,11,219539,219539,6,1,0,1
0,1,1,0,0,3,12,219539,219539,6,0,1,1
0,1,1,0,0,3,13,219539,219539,6,0,1,1
0,1,1,0,0,15,4,315883,315883,6,0,1,1
0,1,1,0,0,15,6,315883,315883,6,0,1,1
0,1,1,0,0,15,9,315883,315883,6,0,1,1
0,1,1,0,0,15,10,315883,315883,6,0,1,1
0,1,1,0,0,15,14,315883,315883,6,0,1,1
0,1,1,0,0,2,1,59771,59771,6,1,0,1
0,1,1,0,0,2,3,59771,59771,6,1,0,1
0,1,1,0,0,2,5,59771,59771,6,0,1,1
0,1,1,0,0,2,11,59771,59771,6,1,0,1
0,1,1,0,0,2,12,59771,59771,6,0,1,1
0,1,0,0,0,1,2,150000,150000,6,0,1,1
0,1,0,0,0,1,3,150000,150000,6,0,1,1
0,1,0,0,0,1,4,150000,150000,6,0,1,1
0,1,0,0,0,1,5,150000,150000,6,0,1,1
0,1,0,0,0,1,12,150000,150000,6,0,1,1
0,1,0,0,0,1,13,150000,150000,6,0,1,1
0,1,1,0,0,11,9,219539,219539,6,0,1,1
0,1,1,0,0,11,14,219539,219539,6,1,0,1
0,1,1,0,0,6,2,315883,315883,6,0,1,1
0,1,1,0,0,6,4,315883,315883,6,0,0,1
0,1,1,0,0,6,10,315883,315883,6,0,1,1
0,1,1,0,0,6,15,315883,315883,6,0,1,1
0,1,1,0,0,5,1,305736,305736,6,1,0,1
0,1,1,0,0,5,3,305736,305736,6,0,1,1
0,1,1,0,0,5,9,305736,305736,6,0,1,1
0,1,1,0,0,5,11,305736,305736,6,0,1,1
0,1,1,0,0,5,12,305736,305736,6,0,1,1
0,1,1,0,0,5,13,305736,305736,6,0,1,1
0,1,0,0,0,1,3,155000,155000,6,0,1,1
0,1,0,0,0,1,4,155000,155000,6,0,1,1
0,1,0,0,0,1,5,155000,155000,6,0,1,1
0,1,0,0,0,1,11,155000,155000,6,0,1,1
0,1,0,0,0,1,12,155000,155000,6,0,1,1
0,1,0,0,0,1,13,155000,155000,6,0,1,1
0,1,0,0,0,10,9,210000,210000,6,0,1,1
0,1,0,0,0,10,14,210000,210000,6,0,1,1
0,1,0,0,0,10,15,210000,210000,6,0,1,1
3,0,0,1,0,2,6,93440,93440,6,1,0,1
3,0,0,1,0,2,7,328269,328269,0,1,0,1
3,0,0,1,0,2,8,328284,328284,0,1,0,1
0,1,1,0,0,3,1,225967,225967,6,0,1,1
0,1,1,0,0,3,2,225967,225967,6,0,1,1
0,1,1,0,0,3,4,225967,225967,6,0,1,1
0,1,1,0,0,3,5,225967,225967,6,0,1,1
0,1,1,0,0,3,9,225967,225967,6,0,1,1
0,1,1,0,0,3,11,225967,225967,6,0,1,1
0,1,1,0,0,3,13,225967,225967,6,0,1,1
0,1,1,0,0,3,14,225967,225967,6,0,1,1
0,1,1,0,0,12,15,305736,305736,6,1,0,1
0,1,1,0,0,11,1,227132,227132,6,1,0,1
0,1,1,0,0,11,2,227132,227132,6,0,1,1
0,1,1,0,0,11,3,227132,227132,6,1,0,1
0,1,1,0,0,11,4,227132,227132,6,0,1,1
0,1,1,0,0,11,5,227132,227132,6,1,0,1
0,1,1,0,0,11,9,227132,227132,6,0,0,1
0,1,1,0,0,11,12,227132,227132,6,1,0,1
0,1,1,0,0,11,13,227132,227132,6,1,0,1
0,1,1,0,0,11,14,227132,227132,6,0,1,1
0,1,0,0,0,10,6,215000,215000,6,1,0,1
0,1,0,0,0,10,15,215000,215000,6,1,0,1
0,1,1,0,0,3,1,232822,232822,6,1,0,1
0,1,1,0,0,3,2,232822,232822,6,0,1,1
0,1,1,0,0,3,4,232822,232822,6,0,1,1
0,1,1,0,0,3,5,232822,232822,6,1,0,1
0,1,1,0,0,3,9,232822,232822,6,0,1,1
0,1,1,0,0,3,11,232822,232822,6,1,0,1
0,1,1,0,0,3,12,232822,232822,6,1,0,1
0,1,1,0,0,3,13,232822,232822,6,1,0,1
0,1,1,0,0,3,14,232822,232822,6,0,1,1
0,1,1,0,0,6,10,334574,334574,6,1,0,1
0,1,0,0,0,10,4,98005734,98005734,0,1,0,2
0,1,0,0,0,6,3,9504000,9504000,6,0,1,2
0,1,0,0,1,14,3,98007289,98007289,6,0,1,2
0,1,0,0,1,7,3,98007289,98007289,6,1,0,2
0,1,0,0,0,6,3,9505000,9505000,6,0,1,2
0,1,0,0,0,6,3,9506000,9506000,6,1,0,2
0,1,0,0,0,6,5,98018298,98018298,0,1,0,2
0,1,0,0,0,6,4,98018306,98018306,0,1,0,2
0,1,0,0,1,12,3,98007289,98007289,6,1,0,2
0,1,0,0,1,11,3,98007289,98007289,6,1,0,2
0,1,0,0,0,6,3,9507000,9507000,6,1,0,2
0,1,0,0,0,6,5,98025819,98025819,0,1,0,2
0,1,0,0,0,6,4,98025827,98025827,0,1,0,2
0,1,0,0,0,2,3,9490000,9490000,6,1,0,2
0,1,0,0,0,2,5,98028185,98028185,0,1,0,2
0,1,0,0,0,2,4,98028194,98028194,0,1,0,2
0,1,0,0,0,6,3,9508000,9508000,6,0,1,2
0,1,0,0,0,2,3,9491000,9491000,6,1,0,2
0,1,0,0,0,2,5,98032826,98032826,0,1,0,2
0,1,0,0,0,2,4,98032835,98032835,0,1,0,2
0,1,0,0,1,8,3,98007289,98007289,6,1,0,2
575,0,0,1,0,1,3,11480000,11480000,6,1,0,2
575,0,0,1,0,1,5,98040954,98040954,0,1,0,2
575,0,0,1,0,1,4,98040969,98040969,0,1,0,2
575,0,0,1,0,1,3,11480000,11480000,6,1,0,2
575,0,0,1,0,1,5,98046363,98046363,0,1,0,2
575,0,0,1,0,1,4,98046378,98046378,0,1,0,2
575,0,0,1,0,1,3,11480000,11480000,6,1,0,2
575,0,0,1,0,1,5,98054012,98054012,0,1,0,2
575,0,0,1,0,1,4,98054027,98054027,0,1,0,2
575,0,0,1,0,1,3,11480000,11480000,6,1,0,2
575,0,0,1,0,1,5,98061021,98061021,0,1,0,2
575,0,0,1,0,1,4,98061036,98061036,0,1,0,2
0,1,0,0,0,2,3,9493000,9493000,6,1,0,2
0,1,0,0,0,2,5,98063835,98063835,0,1,0,2
0,1,0,0,0,2,4,98063844,98063844,0,1,0,2
0,1,0,0,0,2,3,9494000,9494000,6,1,0,2
0,1,0,0,0,2,5,98066556,98066556,0,1,0,2
0,1,0,0,0,2,4,98066565,98066565,0,1,0,2
0,1,0,0,0,6,3,9511000,9511000,6,1,0,2
0,1,0,0,0,6,5,98069306,98069306,0,1,0,2
0,1,0,0,0,6,4,98069314,98069314,0,1,0,2
0,1,0,0,0,2,3,9495000,9495000,6,1,0,2
0,1,0,0,0,2,5,98072157,98072157,0,1,0,2
0,1,0,0,0,2,4,98072166,98072166,0,1,0,2
0,1,0,0,0,10,3,9685000,9685000,6,1,0,2
0,1,0,0,0,10,5,98074527,98074527,0,1,0,2
0,1,0,0,0,10,4,98074536,98074536,0,1,0,2
0,1,0,0,0,10,3,9686000,9686000,6,1,0,2
0,1,0,0,0,10,5,98079488,98079488,0,1,0,2
0,1,0,0,0,10,4,98079497,98079497,0,1,0,2
0,1,0,0,0,6,3,9512000,9512000,6,1,0,2
0,1,0,0,0,6,5,98083547,98083547,0,1,0,2
0,1,0,0,0,6,4,98083555,98083555,0,1,0,2
0,1,0,0,0,2,3,9496000,9496000,6,1,0,2
0,1,0,0,0,2,5,98086398,98086398,0,1,0,2
0,1,0,0,0,2,4,98086407,98086407,0,1,0,2
0,1,0,0,0,10,3,9687000,9687000,6,1,0,2
0,1,0,0,0,10,5,98088929,98088929,0,1,0,2
0,1,0,0,0,10,4,98088938,98088938,0,1,0,2
0,1,0,0,0,2,3,9497000,9497000,6,1,0,2
0,1,0,0,0,2,5,98091039,98091039,0,1,0,2
0,1,0,0,0,2,4,98091048,98091048,0,1,0,2
0,1,0,0,0,2,3,9498000,9498000,6,1,0,2
0,1,0,0,0,2,5,98093760,98093760,0,1,0,2
0,1,0,0,0,2,4,98093769,98093769,0,1,0,2
575,0,0,1,0,1,3,11480000,11480000,6,1,0,2
575,0,0,1,0,1,5,98098558,98098558,0,1,0,2
575,0,0,1,0,1,4,98098573,98098573,0,1,0,2
575,0,0,1,0,1,3,11480000,11480000,6,1,0,2
575,0,0,1,0,1,5,98103967,98103967,0,1,0,2
575,0,0,1,0,1,4,98103982,98103982,0,1,0,2
0,1,0,0,0,6,3,9514000,9514000,6,0,1,2
0,1,0,0,0,10,3,9689000,9689000,6,1,0,2
0,1,0,0,0,10,5,98111011,98111011,0,1,0,2
0,1,0,0,0,10,4,98111020,98111020,0,1,0,2
0,1,0,0,0,2,3,9499000,9499000,6,1,0,2
0,1,0,0,0,2,5,98113121,98113121,0,1,0,2
0,1,0,0,0,2,4,98113130,98113130,0,1,0,2
0,1,0,0,0,6,3,9515000,9515000,6,1,0,2
0,1,0,0,0,6,5,98115299,98115299,0,1,0,2
0,1,0,0,0,6,4,98115308,98115308,0,1,0,2
0,1,0,0,0,6,3,9516000,9516000,6,1,0,2
0,1,0,0,0,6,5,98118020,98118020,0,1,0,2
0,1,0,0,0,6,4,98118029,98118029,0,1,0,2
0,1,0,0,0,10,3,9690000,9690000,6,1,0,2
0,1,0,0,0,10,5,98120132,98120132,0,1,0,2
0,1,0,0,0,10,4,98120141,98120141,0,1,0,2
0,1,0,0,0,10,3,9691000,9691000,6,1,0,2
0,1,0,0,0,10,5,98123813,98123813,0,1,0,2
0,1,0,0,0,10,4,98123822,98123822,0,1,0,2
0,1,0,0,0,10,3,9692000,9692000,6,1,0,2
0,1,0,0,0,10,5,98127494,98127494,0,1,0,2
0,1,0,0,0,10,4,98127503,98127503,0,1,0,2
0,1,0,0,0,10,3,9693000,9693000,6,1,0,2
0,1,0,0,0,10,5,98132135,98132135,0,1,0,2
0,1,0,0,0,10,4,98132144,98132144,0,1,0,2
0,1,0,0,0,10,3,9694000,9694000,6,1,0,2
0,1,0,0,0,10,5,98135176,98135176,0,1,0,2
0,1,0,0,0,10,4,98135185,98135185,0,1,0,2
0,1,0,0,0,6,3,9518000,9518000,6,1,0,2
0,1,0,0,0,6,5,98139301,98139301,0,1,0,2
0,1,0,0,0,6,4,98139310,98139310,0,1,0,2
0,1,0,0,0,10,3,9695000,9695000,6,0,1,2
0,1,0,0,0,2,3,9501000,9501000,6,1,0,2
0,1,0,0,0,2,5,98146403,98146403,0,1,0,2
0,1,0,0,0,2,4,98146412,98146412,0,1,0,2
0,1,0,0,0,2,3,9502000,9502000,6,1,0,2
0,1,0,0,0,2,5,98149764,98149764,0,1,0,2
0,1,0,0,0,2,4,98149773,98149773,0,1,0,2
575,0,0,1,0,1,3,11480000,11480000,6,1,0,2
575,0,0,1,0,1,5,98154560,98154560,0,1,0,2
575,0,0,1,0,1,4,98154575,98154575,0,1,0,2
0,1,0,0,0,2,3,9503000,9503000,6,1,0,2
0,1,0,0,0,2,5,98158885,98158885,0,1,0,2
0,1,0,0,0,2,4,98158894,98158894,0,1,0,2
575,0,0,1,0,1,3,11480000,11480000,6,1,0,2
575,0,0,1,0,1,5,98164257,98164257,0,1,0,2
575,0,0,1,0,1,4,98164272,98164272,0,1,0,2
0,1,0,0,0,6,3,9520000,9520000,6,1,0,2
0,1,0,0,0,6,5,98166790,98166790,0,1,0,2
0,1,0,0,0,6,4,98166799,98166799,0,1,0,2
575,0,0,1,0,1,3,11480000,11480000,6,1,0,2
575,0,0,1,0,1,5,98170306,98170306,0,1,0,2
575,0,0,1,0,1,4,98170318,98170318,0,1,0,2
0,1,0,0,0,2,3,9505000,9505000,6,0,1,2
0,1,0,0,0,6,3,9521000,9521000,6,1,0,2
0,1,0,0,0,6,5,98178791,98178791,0,1,0,2
0,1,0,0,0,6,4,98178800,98178800,0,1,0,2
0,1,0,0,0,2,3,9506000,9506000,6,1,0,2
0,1,0,0,0,2,5,98181316,98181316,0,1,0,2
0,1,0,0,0,2,4,98181325,98181325,0,1,0,2
576,0,0,1,0,1,3,11500000,11500000,6,1,0,2
576,0,0,1,0,1,5,98186564,98186564,0,1,0,2
576,0,0,1,0,1,4,98186579,98186579,0,1,0,2
0,1,0,0,0,6,3,9522000,9522000,6,1,0,2
0,1,0,0,0,6,5,98189512,98189512,0,1,0,2
0,1,0,0,0,6,4,98189521,98189521,0,1,0,2
576,0,0,1,0,1,3,11500000,11500000,6,1,0,2
576,0,0,1,0,1,5,98195493,98195493,0,1,0,2
576,0,0,1,0,1,4,98195508,98195508,0,1,0,2
0,1,0,0,0,10,3,9698000,9698000,6,1,0,2
0,1,0,0,0,10,5,98197925,98197925,0,1,0,2
0,1,0,0,0,10,4,98197934,98197934,0,1,0,2
576,0,0,1,0,1,3,11500000,11500000,6,1,0,2
576,0,0,1,0,1,5,98202822,98202822,0,1,0,2
576,0,0,1,0,1,4,98202837,98202837,0,1,0,2
0,1,0,0,0,10,3,9699000,9699000,6,0,1,2
0,1,0,0,0,10,3,9700000,9700000,6,1,0,2
0,1,0,0,0,10,5,98207878,98207878,0,1,0,2
0,1,0,0,0,10,4,98207887,98207887,0,1,0,2
576,0,0,1,0,1,3,11500000,11500000,6,1,0,2
576,0,0,1,0,1,5,98213031,98213031,0,1,0,2
576,0,0,1,0,1,4,98213046,98213046,0,1,0,2
0,1,0,0,0,6,3,9524000,9524000,6,1,0,2
0,1,0,0,0,6,5,98216423,98216423,0,1,0,2
0,1,0,0,0,6,4,98216432,98216432,0,1,0,2
576,0,0,1,0,1,3,11500000,11500000,6,1,0,2
576,0,0,1,0,1,5,98221640,98221640,0,1,0,2
576,0,0,1,0,1,4,98221655,98221655,0,1,0,2
0,1,0,0,0,6,3,9525000,9525000,6,1,0,2
0,1,0,0,0,6,5,98223944,98223944,0,1,0,2
0,1,0,0,0,6,4,98223953,98223953,0,1,0,2
0,1,0,0,0,10,3,9701000,9701000,6,1,0,2
0,1,0,0,0,10,5,98227239,98227239,0,1,0,2
0,1,0,0,0,10,4,98227248,98227248,0,1,0,2
0,1,0,0,0,10,3,9702000,9702000,6,1,0,2
0,1,0,0,0,10,5,98230280,98230280,0,1,0,2
0,1,0,0,0,10,4,98230289,98230289,0,1,0,2
576,0,0,1,0,1,3,11500000,11500000,6,1,0,2
576,0,0,1,0,1,5,98235369,98235369,0,1,0,2
576,0,0,1,0,1,4,98235384,98235384,0,1,0,2
0,1,0,0,0,6,3,9526000,9526000,6,1,0,2
0,1,0,0,0,6,5,98237545,98237545,0,1,0,2
0,1,0,0,0,6,4,98237554,98237554,0,1,0,2
576,0,0,1,0,1,3,11500000,11500000,6,1,0,2
576,0,0,1,0,1,5,98242698,98242698,0,1,0,2
576,0,0,1,0,1,4,98242713,98242713,0,1,0,2
0,1,0,0,0,6,3,9527000,9527000,6,1,0,2
0,1,0,0,0,6,5,98246666,98246666,0,1,0,2
0,1,0,0,0,6,4,98246675,98246675,0,1,0,2
0,1,0,0,0,2,3,9510000,9510000,6,1,0,2
0,1,0,0,0,2,5,98248838,98248838,0,1,0,2
0,1,0,0,0,2,4,98248847,98248847,0,1,0,2
0,1,0,0,0,6,3,9528000,9528000,6,1,0,2
0,1,0,0,0,6,5,98250987,98250987,0,1,0,2
0,1,0,0,0,6,4,98250996,98250996,0,1,0,2
0,1,0,0,0,2,3,9511000,9511000,6,1,0,2
0,1,0,0,0,2,5,98253799,98253799,0,1,0,2
0,1,0,0,0,2,4,98253808,98253808,0,1,0,2
0,1,0,0,0,10,3,9703000,9703000,6,1,0,2
0,1,0,0,0,10,5,98256361,98256361,0,1,0,2
0,1,0,0,0,10,4,98256370,98256370,0,1,0,2
576,0,0,1,0,1,3,11500000,11500000,6,1,0,2
576,0,0,1,0,1,5,98261547,98261547,0,1,0,2
576,0,0,1,0,1,4,98261562,98261562,0,1,0,2
0,1,0,0,0,2,3,9512000,9512000,6,1,0,2
0,1,0,0,0,2,5,98263880,98263880,0,1,0,2
0,1,0,0,0,2,4,98263889,98263889,0,1,0,2
0,1,0,0,0,10,3,9704000,9704000,6,1,0,2
0,1,0,0,0,10,5,98267722,98267722,0,1,0,2
0,1,0,0,0,10,4,98267731,98267731,0,1,0,2
0,1,0,0,0,10,3,9705000,9705000,6,1,0,2
0,1,0,0,0,10,5,98270443,98270443,0,1,0,2
0,1,0,0,0,10,4,98270452,98270452,0,1,0,2
0,1,0,0,0,6,3,9530000,9530000,6,1,0,2
0,1,0,0,0,6,5,98272716,98272716,0,1,0,2
0,1,0,0,0,6,4,98272725,98272725,0,1,0,2
0,1,0,0,0,6,3,9531000,9531000,6,1,0,2
0,1,0,0,0,6,5,98276077,98276077,0,1,0,2
0,1,0,0,0,6,4,98276086,98276086,0,1,0,2
0,1,0,0,0,6,3,9532000,9532000,6,0,1,2
0,1,0,0,0,2,3,9513000,9513000,6,1,0,2
0,1,0,0,0,2,5,98281769,98281769,0,1,0,2
0,1,0,0,0,2,4,98281778,98281778,0,1,0,2
0,1,0,0,0,6,3,9533000,9533000,6,0,1,2
0,1,0,0,0,2,3,9514000,9514000,6,1,0,2
0,1,0,0,0,2,5,98286410,98286410,0,1,0,2
0,1,0,0,0,2,4,98286419,98286419,0,1,0,2
0,1,0,0,0,10,3,9708000,9708000,6,1,0,2
0,1,0,0,0,10,5,98288526,98288526,0,1,0,2
0,1,0,0,0,10,4,98288535,98288535,0,1,0,2
0,1,0,0,0,2,3,9515000,9515000,6,0,1,2
0,1,0,0,0,2,3,9516000,9516000,6,1,0,2
0,1,0,0,0,2,5,98296877,98296877,0,1,0,2
0,1,0,0,0,2,4,98296886,98296886,0,1,0,2
0,1,0,0,0,6,3,9534000,9534000,6,1,0,2
0,1,0,0,0,6,5,98299214,98299214,0,1,0,2
0,1,0,0,0,6,4,98299223,98299223,0,1,0,2
0,1,0,0,0,6,3,9535000,9535000,6,1,0,2
0,1,0,0,0,6,5,98301935,98301935,0,1,0,2
0,1,0,0,0,6,4,98301944,98301944,0,1,0,2
0,1,0,0,0,6,3,9536000,9536000,6,1,0,2
0,1,0,0,0,6,5,98304656,98304656,0,1,0,2
0,1,0,0,0,6,4,98304665,98304665,0,1,0,2
0,1,0,0,0,6,3,9537000,9537000,6,1,0,2
0,1,0,0,0,6,5,98308337,98308337,0,1,0,2
0,1,0,0,0,6,4,98308346,98308346,0,1,0,2
0,1,0,0,0,6,3,9538000,9538000,6,1,0,2
0,1,0,0,0,6,5,98312978,98312978,0,1,0,2
0,1,0,0,0,6,4,98312987,98312987,0,1,0,2
0,1,0,0,0,6,3,9539000,9539000,6,1,0,2
0,1,0,0,0,6,5,98316019,98316019,0,1,0,2
0,1,0,0,0,6,4,98316028,98316028,0,1,0,2
576,0,0,1,0,1,3,11500000,11500000,6,1,0,2
576,0,0,1,0,1,5,98322925,98322925,0,1,0,2
576,0,0,1,0,1,4,98322940,98322940,0,1,0,2
0,1,0,0,0,10,3,9710000,9710000,6,1,0,2
0,1,0,0,0,10,5,98325807,98325807,0,1,0,2
0,1,0,0,0,10,4,98325816,98325816,0,1,0,2
576,0,0,1,0,1,3,11500000,11500000,6,1,0,2
576,0,0,1,0,1,5,98331854,98331854,0,1,0,2
576,0,0,1,0,1,4,98331869,98331869,0,1,0,2
0,1,0,0,0,10,3,9711000,9711000,6,0,1,2
576,0,0,1,0,1,3,11500000,11500000,6,1,0,2
576,0,0,1,0,1,5,98339823,98339823,0,1,0,2
576,0,0,1,0,1,4,98339835,98339835,0,1,0,2
0,1,0,0,0,6,3,9542000,9542000,6,1,0,2
0,1,0,0,0,6,5,98342864,98342864,0,1,0,2
0,1,0,0,0,6,4,98342873,98342873,0,1,0,2
577,0,0,1,0,1,3,11520000,11520000,6,1,0,2
577,0,0,1,0,1,5,98347792,98347792,0,1,0,2
577,0,0,1,0,1,4,98347807,98347807,0,1,0,2
577,0,0,1,0,1,3,11520000,11520000,6,1,0,2
577,0,0,1,0,1,5,98353521,98353521,0,1,0,2
577,0,0,1,0,1,4,98353536,98353536,0,1,0,2
0,1,0,0,0,10,3,9713000,9713000,6,1,0,2
0,1,0,0,0,10,5,98355664,98355664,0,1,0,2
0,1,0,0,0,10,4,98355673,98355673,0,1,0,2
577,0,0,1,0,1,3,11520000,11520000,6,1,0,2
577,0,0,1,0,1,5,98361170,98361170,0,1,0,2
577,0,0,1,0,1,4,98361185,98361185,0,1,0,2
0,1,0,0,0,6,3,9543000,9543000,6,1,0,2
0,1,0,0,0,6,5,98363505,98363505,0,1,0,2
0,1,0,0,0,6,4,98363514,98363514,0,1,0,2
0,1,0,0,0,6,3,9544000,9544000,6,0,1,2
0,1,0,0,0,2,3,9519000,9519000,6,0,1,2
0,1,0,0,0,2,3,9520000,9520000,6,1,0,2
0,1,0,0,0,2,5,98373107,98373107,0,1,0,2
0,1,0,0,0,2,4,98373116,98373116,0,1,0,2
0,1,0,0,0,6,3,9546000,9546000,6,1,0,2
0,1,0,0,0,6,5,98376307,98376307,0,1,0,2
0,1,0,0,0,6,4,98376316,98376316,0,1,0,2
0,1,0,0,0,2,3,9521000,9521000,6,1,0,2
0,1,0,0,0,2,5,98379668,98379668,0,1,0,2
0,1,0,0,0,2,4,98379677,98379677,0,1,0,2
0,1,0,0,0,6,3,9547000,9547000,6,0,1,2
0,1,0,0,0,6,3,9548000,9548000,6,1,0,2
0,1,0,0,0,6,5,98386710,98386710,0,1,0,2
0,1,0,0,0,6,4,98386719,98386719,0,1,0,2
0,1,0,0,0,6,3,9549000,9549000,6,1,0,2
0,1,0,0,0,6,5,98390391,98390391,0,1,0,2
0,1,0,0,0,6,4,98390400,98390400,0,1,0,2
577,0,0,1,0,1,3,11520000,11520000,6,1,0,2
577,0,0,1,0,1,5,98395379,98395379,0,1,0,2
577,0,0,1,0,1,4,98395394,98395394,0,1,0,2
0,1,0,0,0,6,3,9550000,9550000,6,1,0,2
0,1,0,0,0,6,5,98397592,98397592,0,1,0,2
0,1,0,0,0,6,4,98397601,98397601,0,1,0,2
577,0,0,1,0,1,3,11520000,11520000,6,1,0,2
577,0,0,1,0,1,5,98402388,98402388,0,1,0,2
577,0,0,1,0,1,4,98402403,98402403,0,1,0,2
0,1,0,0,0,2,3,9524000,9524000,6,1,0,2
0,1,0,0,0,2,5,98405526,98405526,0,1,0,2
0,1,0,0,0,2,4,98405535,98405535,0,1,0,2
0,1,0,0,0,6,3,9551000,9551000,6,1,0,2
0,1,0,0,0,6,5,98407673,98407673,0,1,0,2
0,1,0,0,0,6,4,98407682,98407682,0,1,0,2
0,1,0,0,0,10,3,9717000,9717000,6,1,0,2
0,1,0,0,0,10,5,98410962,98410962,0,1,0,2
0,1,0,0,0,10,4,98410971,98410971,0,1,0,2
0,1,0,0,0,2,3,9525000,9525000,6,1,0,2
0,1,0,0,0,2,5,98414007,98414007,0,1,0,2
0,1,0,0,0,2,4,98414016,98414016,0,1,0,2
0,1,0,0,0,10,3,9718000,9718000,6,0,1,2
577,0,0,1,0,1,3,11520000,11520000,6,1,0,2
577,0,0,1,0,1,5,98422517,98422517,0,1,0,2
577,0,0,1,0,1,4,98422532,98422532,0,1,0,2
0,1,0,0,0,10,3,9719000,9719000,6,1,0,2
0,1,0,0,0,10,5,98425977,98425977,0,1,0,2
0,1,0,0,0,10,4,98425986,98425986,0,1,0,2
0,1,0,0,0,6,3,9552000,9552000,6,1,0,2
0,1,0,0,0,6,5,98428634,98428634,0,1,0,2
0,1,0,0,0,6,4,98428643,98428643,0,1,0,2
0,1,0,0,0,10,3,9720000,9720000,6,0,1,2
0,1,0,0,0,10,3,9721000,9721000,6,1,0,2
0,1,0,0,0,10,5,98433690,98433690,0,1,0,2
0,1,0,0,0,10,4,98433699,98433699,0,1,0,2
577,0,0,1,0,1,3,11520000,11520000,6,1,0,2
577,0,0,1,0,1,5,98438806,98438806,0,1,0,2
577,0,0,1,0,1,4,98438821,98438821,0,1,0,2
0,1,0,0,0,10,3,9722000,9722000,6,1,0,2
0,1,0,0,0,10,5,98441851,98441851,0,1,0,2
0,1,0,0,0,10,4,98441860,98441860,0,1,0,2
0,1,0,0,0,6,3,9554000,9554000,6,1,0,2
0,1,0,0,0,6,5,98446075,98446075,0,1,0,2
0,1,0,0,0,6,4,98446084,98446084,0,1,0,2
577,0,0,1,0,1,3,11520000,11520000,6,1,0,2
577,0,0,1,0,1,5,98450935,98450935,0,1,0,2
577,0,0,1,0,1,4,98450950,98450950,0,1,0,2
0,1,0,0,0,2,3,9530000,9530000,6,1,0,2
0,1,0,0,0,2,5,98453656,98453656,0,1,0,2
0,1,0,0,0,2,4,98453665,98453665,0,1,0,2
0,1,0,0,0,6,3,9555000,9555000,6,0,1,2
0,1,0,0,0,6,3,9556000,9556000,6,1,0,2
0,1,0,0,0,6,5,98461693,98461693,0,1,0,2
0,1,0,0,0,6,4,98461702,98461702,0,1,0,2
0,1,0,0,0,2,3,9531000,9531000,6,1,0,2
0,1,0,0,0,2,5,98465017,98465017,0,1,0,2
0,1,0,0,0,2,4,98465026,98465026,0,1,0,2
0,1,0,0,0,10,3,9724000,9724000,6,1,0,2
0,1,0,0,0,10,5,98467133,98467133,0,1,0,2
0,1,0,0,0,10,4,98467142,98467142,0,1,0,2
